order_id,carrier,shipping_cost,service_level,ship_date,delivery_date,delivery_status,package_weight_lb
ORD-000351,USPS,23.38,2-Day,2026-02-13,2026-02-14,In Transit,19.97
ORD-000352,UPS,11.94,Standard,2026-04-07,2026-04-11,Delivered,8.73
ORD-000353,FedEx,6.18,Ground,2026-07-14,2026-07-17,Delivered,1.42
ORD-000354,FedEx,7.8,Ground,2026-07-06,2026-07-12,Delivered,4.8
ORD-000355,FedEx,35.86,Ground,2026-07-02,2026-07-08,Delivered,11.35
ORD-000356,FedEx,22.79,Standard,2026-06-08,2026-06-13,Delivered,31.33
ORD-000357,USPS,14.85,Standard,2026-05-31,2026-06-05,Delivered,19.47
ORD-000358,FedEx,8.27,Standard,2026-03-09,2026-03-15,Delivered,1.09
ORD-000359,UPS,6.91,Ground,2026-07-05,2026-07-12,Delivered,2.93
ORD-000360,USPS,16.75,Standard,2026-03-20,2026-03-28,Delivered,23.44
ORD-000361,USPS,16.02,Standard,2026-05-07,2026-05-13,Delivered,17.23
ORD-000362,USPS,27.92,Ground,2026-05-18,2026-05-23,In Transit,42.03
ORD-000363,UPS,9.26,Standard,2026-04-01,2026-04-05,Delivered,7.84
ORD-000364,FedEx,8.18,Ground,2026-06-11,2026-06-16,Delivered,5.58
ORD-000365,UPS,13.41,Ground,2026-02-15,2026-02-19,Delivered,11.8
ORD-000366,FedEx,14.27,2-Day,2026-04-08,2026-04-11,Delivered,7.72
ORD-000367,UPS,18.33,Standard,2026-03-04,2026-03-11,In Transit,22.04
ORD-000368,FedEx,9.11,Standard,2026-07-15,2026-07-20,In Transit,7.52
ORD-000369,UPS,9.88,Ground,2026-06-19,2026-06-22,Delivered,9.13
ORD-000370,FedEx,10.12,Ground,2026-06-16,2026-06-20,Delivered,4.94
ORD-000371,FedEx,14.44,Ground,2026-04-15,2026-04-22,In Transit,18.62
ORD-000372,FedEx,10.25,Ground,2026-07-27,2026-07-30,Delivered,5.21
ORD-000373,UPS,12.67,Ground,2026-02-25,2026-03-04,Delivered,14.94
ORD-000374,UPS,22.16,Standard,2026-07-01,2026-07-09,Delivered,34.71
ORD-000375,FedEx,8.72,Ground,2026-05-07,2026-05-10,Delivered,2.03
ORD-000376,UPS,21.42,Ground,2026-04-25,2026-04-30,Delivered,28.48
ORD-000377,UPS,12.06,Ground,2026-07-27,2026-08-02,Delivered,13.66
ORD-000378,USPS,7.55,Ground,2026-03-14,2026-03-17,Delivered,4.28
ORD-000379,UPS,11.32,Standard,2026-07-20,2026-07-28,In Transit,12.12
ORD-000380,USPS,18.27,Standard,2026-07-22,2026-07-27,Delivered,18.27
ORD-000381,USPS,10.66,Ground,2026-07-22,2026-07-28,Delivered,5.89
ORD-000382,UPS,15.2,Ground,2026-05-29,2026-06-01,In Transit,15.53
ORD-000383,FedEx,19.9,Ground,2026-02-21,2026-02-25,In Transit,29.99
ORD-000384,FedEx,11.35,Ground,2026-05-11,2026-05-16,Delivered,7.51
ORD-000385,UPS,7.85,Standard,2026-02-06,2026-02-13,Delivered,4.89
ORD-000386,UPS,10.4,Standard,2026-07-12,2026-07-16,Delivered,10.2
ORD-000387,UPS,17.2,2-Day,2026-05-14,2026-05-15,In Transit,11.66
ORD-000388,USPS,21.04,Ground,2026-07-08,2026-07-15,Delivered,22.78
ORD-000389,FedEx,12.53,Standard,2026-04-23,2026-05-01,Delivered,9.95
ORD-000390,FedEx,11.61,Ground,2026-04-06,2026-04-13,Delivered,8.05
ORD-000391,USPS,10.04,Standard,2026-05-07,2026-05-12,In Transit,4.78
ORD-000392,FedEx,6.64,Ground,2026-06-05,2026-06-08,Delivered,2.37
ORD-000393,FedEx,7.23,Standard,2026-02-20,2026-02-27,Delivered,3.6
ORD-000394,USPS,7.22,Standard,2026-05-18,2026-05-26,Delivered,3.58
ORD-000395,FedEx,12.17,Ground,2026-03-29,2026-04-01,Delivered,9.2
ORD-000396,USPS,8.78,Ground,2026-07-19,2026-07-24,Delivered,2.84
ORD-000397,UPS,10.66,Ground,2026-05-26,2026-05-30,Delivered,10.76
ORD-000398,FedEx,24.18,Ground,2026-02-07,2026-02-14,Delivered,34.22
ORD-000399,UPS,25.79,2-Day,2026-04-11,2026-04-12,In Transit,23.21
ORD-000400,UPS,9.89,Ground,2026-02-09,2026-02-15,Delivered,9.14
ORD-000401,FedEx,30.94,Ground,2026-06-11,2026-06-17,Delivered,48.31
ORD-000402,FedEx,11.11,Ground,2026-03-03,2026-03-08,Delivered,11.69
ORD-000403,USPS,11.69,Standard,2026-02-05,2026-02-12,Delivered,12.9
ORD-000404,USPS,13.22,Standard,2026-06-23,2026-06-30,Delivered,10.06
ORD-000405,USPS,20.14,2-Day,2026-04-24,2026-04-25,Delivered,10.93
ORD-000406,USPS,11.26,Ground,2026-06-15,2026-06-22,Delivered,7.31
ORD-000407,UPS,9.94,Ground,2026-04-29,2026-05-05,Delivered,9.24
ORD-000408,USPS,19.23,Standard,2026-04-08,2026-04-12,Delivered,28.61
ORD-000409,USPS,19.67,Standard,2026-04-08,2026-04-16,Delivered,24.84
ORD-000410,UPS,9.53,2-Day,2026-02-04,2026-02-06,Delivered,1.35
ORD-000412,UPS,7.02,Ground,2026-02-16,2026-02-22,Delivered,3.17
ORD-000413,UPS,10.61,Standard,2026-02-25,2026-03-03,Delivered,5.96
ORD-000414,UPS,15.46,Standard,2026-07-24,2026-07-31,Delivered,20.75
ORD-000415,UPS,17.59,Ground,2026-04-26,2026-05-02,Delivered,25.19
ORD-000416,USPS,14.25,Ground,2026-03-15,2026-03-20,Delivered,18.22
ORD-000417,UPS,7.54,Ground,2026-05-30,2026-06-03,Delivered,4.26
ORD-000418,FedEx,9.07,Standard,2026-08-02,2026-08-09,In Transit,7.43
ORD-000419,UPS,15.29,Standard,2026-05-14,2026-05-19,Delivered,15.71
ORD-000420,FedEx,9.98,Standard,2026-05-29,2026-06-03,Delivered,9.34
ORD-000421,FedEx,9.53,Ground,2026-02-19,2026-02-22,Delivered,8.4
ORD-000422,UPS,9.58,Ground,2026-07-20,2026-07-23,Delivered,8.49
ORD-000423,UPS,16.85,Ground,2026-07-17,2026-07-23,Delivered,23.65
ORD-000424,UPS,13.56,Ground,2026-05-31,2026-06-06,Delivered,16.8
ORD-000425,USPS,15.11,2-Day,2026-05-24,2026-05-27,Delivered,8.85
ORD-000426,UPS,12.26,Ground,2026-07-12,2026-07-19,Delivered,14.09
ORD-000427,USPS,9.55,Ground,2026-05-13,2026-05-16,Delivered,3.76
ORD-000428,FedEx,11.32,Ground,2026-02-06,2026-02-10,Delivered,7.44
ORD-000429,USPS,18.4,Ground,2026-06-13,2026-06-18,Delivered,22.19
ORD-000430,USPS,6.78,Ground,2026-04-16,2026-04-21,Delivered,2.67
ORD-000431,FedEx,13.63,Standard,2026-02-28,2026-03-05,Delivered,16.94
ORD-000432,UPS,13.0,2-Day,2026-04-01,2026-04-02,Delivered,1.33
ORD-000433,FedEx,20.7,Standard,2026-04-03,2026-04-08,Delivered,31.66
ORD-000434,FedEx,11.25,Standard,2026-06-30,2026-07-05,Delivered,7.3
ORD-000435,FedEx,14.85,Standard,2026-04-23,2026-04-29,Delivered,14.8
ORD-000436,UPS,11.34,Ground,2026-04-30,2026-05-07,Delivered,12.16
ORD-000437,UPS,11.49,Standard,2026-04-25,2026-05-02,Delivered,12.48
ORD-000438,UPS,14.43,Ground,2026-05-08,2026-05-12,Delivered,13.92
ORD-000439,UPS,6.57,Ground,2026-03-09,2026-03-13,Delivered,2.22
ORD-000440,UPS,11.58,Standard,2026-06-28,2026-07-02,In Transit,12.66
ORD-000441,USPS,10.18,Standard,2026-04-21,2026-04-25,Delivered,9.76
ORD-000442,UPS,11.27,Ground,2026-06-30,2026-07-04,Delivered,7.33
ORD-000443,USPS,16.44,2-Day,2026-06-10,2026-06-13,Delivered,5.95
ORD-000444,FedEx,18.11,2-Day,2026-02-26,2026-03-01,Delivered,12.88
ORD-000445,UPS,7.87,Ground,2026-07-30,2026-08-03,Delivered,4.94
ORD-000446,UPS,18.28,Ground,2026-03-18,2026-03-21,Delivered,21.93
ORD-000447,UPS,20.09,2-Day,2026-07-02,2026-07-05,Delivered,15.54
ORD-000448,UPS,11.95,Ground,2026-04-24,2026-05-01,Delivered,13.43
ORD-000449,USPS,15.74,Standard,2026-02-27,2026-03-07,Delivered,21.34
ORD-000450,UPS,6.4,Standard,2026-07-07,2026-07-15,Delivered,1.87
ORD-000451,USPS,9.28,Standard,2026-06-22,2026-06-30,Delivered,3.64
ORD-000452,UPS,13.18,Ground,2026-03-15,2026-03-18,Delivered,16.0
ORD-000453,USPS,8.5,Ground,2026-02-28,2026-03-05,Delivered,6.24
ORD-000454,USPS,8.81,Ground,2026-05-16,2026-05-23,Delivered,6.9
ORD-000455,FedEx,14.37,2-Day,2026-05-11,2026-05-13,Delivered,3.17
ORD-000456,USPS,7.88,Ground,2026-02-20,2026-02-26,Delivered,4.95
ORD-000457,UPS,18.43,Ground,2026-07-02,2026-07-06,Delivered,22.25
ORD-000458,USPS,15.31,Standard,2026-06-04,2026-06-11,Delivered,15.75
ORD-000459,UPS,13.88,Ground,2026-06-30,2026-07-05,Delivered,12.78
ORD-000460,FedEx,8.91,Ground,2026-03-21,2026-03-27,Delivered,7.11
ORD-000461,UPS,17.62,2-Day,2026-07-28,2026-07-31,Delivered,12.23
ORD-000462,UPS,26.02,2-Day,2026-02-21,2026-02-22,Delivered,23.51
ORD-000463,UPS,10.81,Standard,2026-02-05,2026-02-09,Delivered,6.37
ORD-000464,USPS,13.75,Standard,2026-07-05,2026-07-12,Delivered,10.92
ORD-000465,UPS,21.29,Ground,2026-06-21,2026-06-26,Delivered,32.89
ORD-000466,FedEx,14.17,Standard,2026-03-18,2026-03-24,Delivered,18.06
ORD-000467,UPS,8.95,Ground,2026-04-29,2026-05-04,Delivered,7.19
ORD-000468,USPS,13.71,Ground,2026-04-23,2026-04-27,In Transit,17.11
ORD-000469,USPS,10.48,2-Day,2026-04-20,2026-04-23,In Transit,2.63
ORD-000470,USPS,12.84,Ground,2026-03-22,2026-03-29,Delivered,10.6
ORD-000471,UPS,15.96,Standard,2026-02-16,2026-02-23,Delivered,17.1
ORD-000472,UPS,12.51,Ground,2026-06-30,2026-07-03,In Transit,14.61
ORD-000473,FedEx,15.91,Standard,2026-05-05,2026-05-13,In Transit,16.99
ORD-000474,FedEx,17.12,Ground,2026-02-09,2026-02-16,Delivered,19.52
ORD-000475,FedEx,12.89,Ground,2026-05-03,2026-05-06,Delivered,15.4
ORD-000476,USPS,12.75,Ground,2026-03-15,2026-03-18,Delivered,15.1
ORD-000477,UPS,11.74,Ground,2026-07-20,2026-07-23,In Transit,12.99
ORD-000478,FedEx,9.9,Standard,2026-07-18,2026-07-23,Delivered,4.47
ORD-000479,UPS,18.43,Standard,2026-07-17,2026-07-24,In Transit,22.24
ORD-000480,USPS,12.97,Standard,2026-06-15,2026-06-23,Delivered,10.88
ORD-000481,UPS,14.03,Standard,2026-05-11,2026-05-18,Delivered,17.77
ORD-000482,FedEx,15.48,Ground,2026-04-15,2026-04-19,Delivered,20.79
ORD-000483,UPS,14.09,2-Day,2026-03-13,2026-03-14,Delivered,7.48
ORD-000484,FedEx,11.59,Ground,2026-04-27,2026-05-02,Delivered,8.0
ORD-000487,FedEx,9.75,Ground,2026-07-21,2026-07-27,Delivered,8.85
ORD-000488,FedEx,17.49,Standard,2026-03-22,2026-03-30,Delivered,24.97
ORD-000489,USPS,8.07,Ground,2026-05-21,2026-05-26,Delivered,5.35
ORD-000490,UPS,18.82,Standard,2026-07-16,2026-07-21,Delivered,27.74
ORD-000491,FedEx,18.12,2-Day,2026-05-11,2026-05-13,In Transit,12.89
ORD-000492,FedEx,18.59,2-Day,2026-06-28,2026-06-30,Delivered,13.53
ORD-000493,FedEx,15.19,Standard,2026-04-28,2026-05-05,Delivered,20.19
ORD-000494,USPS,11.21,Ground,2026-03-20,2026-03-27,In Transit,11.89
ORD-000495,FedEx,16.25,Standard,2026-05-23,2026-05-28,Delivered,22.4
ORD-000496,FedEx,9.09,Ground,2026-02-05,2026-02-09,Delivered,7.47
ORD-000497,FedEx,20.8,Standard,2026-03-31,2026-04-04,Delivered,27.18
ORD-000498,FedEx,11.56,Standard,2026-02-15,2026-02-20,Delivered,7.93
ORD-000499,UPS,18.86,Ground,2026-03-11,2026-03-16,Delivered,27.84
ORD-000502,FedEx,14.55,2-Day,2026-02-16,2026-02-19,Delivered,8.1
ORD-000503,UPS,9.84,Standard,2026-05-28,2026-06-02,Delivered,9.05
ORD-000504,FedEx,10.06,Ground,2026-04-23,2026-04-28,Delivered,4.82
ORD-000505,UPS,8.38,Standard,2026-03-01,2026-03-05,Delivered,6.01
ORD-000506,UPS,12.99,Standard,2026-04-12,2026-04-18,Delivered,10.92
ORD-000507,UPS,11.85,Ground,2026-03-30,2026-04-05,Delivered,13.23
ORD-000510,USPS,18.0,Ground,2026-02-13,2026-02-18,Delivered,21.36
ORD-000511,USPS,10.08,Ground,2026-02-13,2026-02-18,Delivered,9.54
ORD-000512,UPS,12.53,Ground,2026-04-13,2026-04-16,In Transit,14.64
ORD-000513,USPS,13.81,Standard,2026-04-13,2026-04-20,Delivered,12.62
ORD-000514,FedEx,13.06,Standard,2026-03-08,2026-03-16,Delivered,15.74
ORD-000515,UPS,19.78,Ground,2026-06-28,2026-07-02,Delivered,6.74
ORD-000516,USPS,11.3,Standard,2026-03-07,2026-03-11,Delivered,7.39
ORD-000518,UPS,10.99,Ground,2026-07-25,2026-07-30,Delivered,6.75
ORD-000519,USPS,17.04,Ground,2026-06-05,2026-06-10,Delivered,24.05
ORD-000520,UPS,32.36,2-Day,2026-02-18,2026-02-19,Delivered,27.35
ORD-000521,USPS,11.18,Ground,2026-06-08,2026-06-11,Delivered,7.14
ORD-000522,FedEx,8.98,Standard,2026-04-05,2026-04-09,Delivered,7.26
ORD-000523,UPS,13.77,Standard,2026-06-10,2026-06-18,Delivered,17.23
ORD-000524,UPS,21.8,Standard,2026-07-07,2026-07-13,Delivered,29.28
ORD-000525,UPS,23.74,Standard,2026-04-30,2026-05-04,Delivered,33.31
ORD-000526,FedEx,8.81,Ground,2026-06-03,2026-06-07,Delivered,6.89
ORD-000527,FedEx,11.74,Ground,2026-05-04,2026-05-08,Delivered,8.31
ORD-000528,USPS,14.33,Ground,2026-03-16,2026-03-22,Delivered,13.71
ORD-000529,UPS,12.3,Ground,2026-03-07,2026-03-11,Delivered,14.17
ORD-000530,USPS,10.21,Standard,2026-05-20,2026-05-26,Delivered,9.81
ORD-000531,UPS,10.56,Standard,2026-07-05,2026-07-09,Delivered,5.85
ORD-000532,UPS,10.75,Ground,2026-07-01,2026-07-04,Delivered,10.93
ORD-000533,UPS,21.48,Ground,2026-03-07,2026-03-11,Delivered,33.29
ORD-000534,UPS,11.34,Standard,2026-07-08,2026-07-14,Delivered,7.47
ORD-000535,UPS,21.79,2-Day,2026-03-10,2026-03-12,Delivered,13.14
ORD-000536,UPS,28.21,Ground,2026-04-25,2026-04-29,Delivered,47.31
ORD-000537,UPS,11.3,Ground,2026-05-02,2026-05-08,Delivered,7.39
ORD-000538,FedEx,16.28,Ground,2026-07-17,2026-07-20,Delivered,17.77
ORD-000539,UPS,21.91,Ground,2026-05-19,2026-05-24,Delivered,34.18
ORD-000540,UPS,13.55,Ground,2026-03-01,2026-03-08,Delivered,16.77
ORD-000541,USPS,49.1,Standard,2026-04-17,2026-04-22,Delivered,22.97
ORD-000542,USPS,80.51,2-Day,2026-05-05,2026-05-08,In Transit,19.36
ORD-000543,USPS,16.8,Ground,2026-06-27,2026-07-01,In Transit,15.89
ORD-000545,FedEx,20.6,Ground,2026-04-10,2026-04-13,In Transit,26.78
ORD-000546,UPS,13.85,Ground,2026-07-18,2026-07-25,Delivered,17.4
ORD-000547,USPS,15.88,2-Day,2026-05-30,2026-06-01,Delivered,9.89
ORD-000548,FedEx,11.48,Ground,2026-05-25,2026-05-30,Delivered,12.45
ORD-000549,FedEx,12.46,Standard,2026-03-14,2026-03-18,Delivered,14.5
ORD-000550,FedEx,9.47,Standard,2026-04-20,2026-04-28,Delivered,8.28
ORD-000551,FedEx,13.91,Ground,2026-03-22,2026-03-28,Delivered,12.84
ORD-000552,FedEx,13.31,Standard,2026-03-30,2026-04-05,Delivered,11.58
ORD-000553,USPS,17.71,Ground,2026-06-27,2026-07-01,Delivered,17.37
ORD-000554,USPS,82.66,Ground,2026-07-09,2026-07-15,Delivered,39.94
ORD-000555,UPS,11.92,Ground,2026-03-05,2026-03-11,Delivered,13.37
ORD-000556,FedEx,19.78,Standard,2026-06-15,2026-06-22,Delivered,29.75
ORD-000557,USPS,15.89,Ground,2026-03-19,2026-03-26,Delivered,16.96
ORD-000558,FedEx,13.89,Standard,2026-03-29,2026-04-06,Delivered,12.8
ORD-000559,FedEx,9.3,Standard,2026-05-24,2026-05-31,Delivered,7.92
ORD-000560,USPS,11.68,Standard,2026-02-27,2026-03-04,Delivered,12.87
ORD-000561,UPS,11.42,Standard,2026-05-20,2026-05-27,Delivered,12.33
ORD-000562,UPS,13.28,2-Day,2026-07-19,2026-07-22,Delivered,6.39
ORD-000563,USPS,8.96,Ground,2026-06-12,2026-06-18,Delivered,7.21
ORD-000564,UPS,12.5,Ground,2026-05-17,2026-05-23,Delivered,14.59
ORD-000565,UPS,30.52,2-Day,2026-06-21,2026-06-22,Delivered,29.56
ORD-000566,USPS,16.48,Standard,2026-07-17,2026-07-24,Delivered,10.67
ORD-000567,USPS,8.9,Standard,2026-07-07,2026-07-15,Delivered,3.03
ORD-000568,FedEx,6.04,Ground,2026-03-28,2026-04-03,Delivered,1.12
ORD-000569,USPS,7.78,Standard,2026-03-26,2026-04-01,Delivered,4.74
ORD-000570,FedEx,14.17,Standard,2026-06-25,2026-07-03,Delivered,18.07
ORD-000571,USPS,7.25,Ground,2026-06-07,2026-06-12,Delivered,3.64
ORD-000572,USPS,23.39,2-Day,2026-03-25,2026-03-28,Delivered,19.98
ORD-000573,FedEx,21.49,2-Day,2026-05-06,2026-05-08,Delivered,17.42
ORD-000574,USPS,20.83,2-Day,2026-07-16,2026-07-18,Delivered,10.41
ORD-000575,UPS,8.59,Ground,2026-05-07,2026-05-10,Delivered,6.43
ORD-000576,USPS,12.23,Ground,2026-03-10,2026-03-15,Delivered,9.34
ORD-000577,UPS,12.38,Standard,2026-06-14,2026-06-18,Delivered,14.34
ORD-000578,FedEx,7.3,Ground,2026-04-12,2026-04-17,Delivered,3.75
ORD-000579,UPS,21.04,Ground,2026-07-03,2026-07-06,Delivered,27.69
ORD-000581,USPS,14.59,Standard,2026-03-16,2026-03-20,Delivered,14.25
ORD-000582,FedEx,12.88,Ground,2026-05-05,2026-05-10,Delivered,15.38
ORD-000583,UPS,16.07,Standard,2026-06-15,2026-06-20,Delivered,17.34
ORD-000584,FedEx,17.98,Ground,2026-04-27,2026-04-30,Delivered,26.01
ORD-000585,FedEx,11.69,Standard,2026-06-30,2026-07-04,Delivered,12.89
ORD-000586,USPS,21.98,2-Day,2026-05-12,2026-05-15,Delivered,18.08
ORD-000587,UPS,8.63,Standard,2026-07-08,2026-07-14,Delivered,6.52
ORD-000588,UPS,21.53,Standard,2026-03-12,2026-03-18,Delivered,33.4
ORD-000589,UPS,17.66,2-Day,2026-03-06,2026-03-07,Delivered,12.28
ORD-000590,UPS,10.87,Standard,2026-02-16,2026-02-22,Delivered,6.49
ORD-000591,UPS,11.56,Ground,2026-03-18,2026-03-22,Delivered,7.93
ORD-000592,FedEx,8.59,Standard,2026-07-24,2026-08-01,Delivered,1.75
ORD-000593,UPS,9.29,Ground,2026-04-01,2026-04-05,In Transit,7.89
ORD-000594,UPS,8.11,Standard,2026-04-10,2026-04-15,Delivered,0.76
ORD-000595,USPS,26.12,2-Day,2026-03-09,2026-03-10,In Transit,18.96
ORD-000596,FedEx,12.73,Ground,2026-02-26,2026-03-01,Delivered,15.06
ORD-000597,USPS,12.25,2-Day,2026-02-25,2026-02-26,Delivered,5.0
ORD-000598,FedEx,10.69,Standard,2026-07-19,2026-07-27,In Transit,10.81
ORD-000599,UPS,10.86,Ground,2026-06-08,2026-06-11,Delivered,11.17
ORD-000600,FedEx,11.61,2-Day,2026-03-02,2026-03-05,Delivered,4.14
ORD-000601,UPS,24.97,Standard,2026-06-23,2026-06-28,Delivered,9.48
ORD-000602,UPS,13.23,Ground,2026-02-05,2026-02-11,In Transit,11.42
ORD-000603,UPS,9.96,Ground,2026-07-04,2026-07-07,Delivered,9.29
ORD-000604,UPS,10.87,Ground,2026-03-26,2026-04-02,Delivered,6.49
ORD-000605,UPS,12.12,2-Day,2026-04-24,2026-04-25,Delivered,4.83
ORD-000606,USPS,9.84,Ground,2026-04-03,2026-04-06,Delivered,9.05
ORD-000607,UPS,17.32,2-Day,2026-06-22,2026-06-23,Delivered,7.14
ORD-000608,FedEx,13.46,Ground,2026-03-14,2026-03-17,Delivered,16.58
ORD-000609,FedEx,18.47,Ground,2026-05-11,2026-05-18,Delivered,27.03
ORD-000610,UPS,23.87,2-Day,2026-03-21,2026-03-23,Delivered,20.62
ORD-000611,UPS,13.37,Standard,2026-02-10,2026-02-16,Delivered,11.7
ORD-000613,FedEx,13.5,2-Day,2026-07-04,2026-07-07,Delivered,6.69
ORD-000615,FedEx,15.22,Ground,2026-05-18,2026-05-25,Delivered,20.26
ORD-000616,FedEx,13.78,Ground,2026-03-03,2026-03-08,In Transit,17.26
ORD-000617,FedEx,20.15,Ground,2026-05-11,2026-05-14,Delivered,25.84
ORD-000618,UPS,13.94,Ground,2026-07-04,2026-07-10,Delivered,12.9
ORD-000620,UPS,21.01,Standard,2026-04-09,2026-04-13,Delivered,32.31
ORD-000621,USPS,13.94,Standard,2026-04-23,2026-04-29,Delivered,12.9
ORD-000622,UPS,13.48,2-Day,2026-06-11,2026-06-13,Delivered,6.66
ORD-000623,FedEx,9.19,Ground,2026-07-13,2026-07-18,Delivered,7.68
ORD-000624,FedEx,15.46,Ground,2026-02-04,2026-02-11,Delivered,16.06
ORD-000626,FedEx,17.31,2-Day,2026-06-29,2026-07-01,Delivered,7.12
ORD-000627,FedEx,23.19,Standard,2026-07-29,2026-08-02,Delivered,32.17
ORD-000628,UPS,15.03,Ground,2026-07-25,2026-07-28,Delivered,15.17
ORD-000629,UPS,11.02,Ground,2026-04-04,2026-04-08,Delivered,11.51
ORD-000630,USPS,13.61,Standard,2026-05-09,2026-05-15,Delivered,12.21
ORD-000631,USPS,9.93,Ground,2026-02-27,2026-03-03,Delivered,9.22
ORD-000632,UPS,6.62,Standard,2026-03-14,2026-03-22,Delivered,2.33
ORD-000633,USPS,14.64,Standard,2026-06-21,2026-06-27,Delivered,7.69
ORD-000634,FedEx,19.75,Standard,2026-07-31,2026-08-07,Delivered,29.69
ORD-000635,UPS,11.81,Standard,2026-04-12,2026-04-16,Delivered,13.14
ORD-000636,FedEx,16.14,Ground,2026-07-27,2026-07-30,Delivered,22.16
ORD-000637,FedEx,18.58,Standard,2026-05-05,2026-05-13,Delivered,22.57
ORD-000638,FedEx,10.73,Standard,2026-06-02,2026-06-08,Delivered,10.89
ORD-000639,FedEx,13.87,Ground,2026-06-28,2026-07-04,Delivered,17.44
ORD-000640,UPS,6.75,Ground,2026-04-14,2026-04-18,Delivered,2.61
ORD-000641,UPS,19.03,Ground,2026-06-15,2026-06-22,Delivered,28.19
ORD-000642,USPS,36.39,2-Day,2026-08-01,2026-08-04,Delivered,26.75
ORD-000643,FedEx,13.06,Standard,2026-02-15,2026-02-20,Delivered,15.76
ORD-000644,USPS,15.32,Standard,2026-07-20,2026-07-28,Delivered,13.48
ORD-000645,FedEx,10.78,Ground,2026-06-16,2026-06-22,Delivered,10.99
ORD-000646,FedEx,29.74,2-Day,2026-06-22,2026-06-24,Delivered,23.83
ORD-000647,UPS,51.88,Standard,2026-05-29,2026-06-04,Delivered,18.79
ORD-000648,USPS,9.57,Standard,2026-05-03,2026-05-11,Delivered,8.48
ORD-000649,FedEx,7.56,Standard,2026-02-07,2026-02-14,In Transit,4.3
ORD-000650,FedEx,9.47,Standard,2026-06-08,2026-06-14,Delivered,3.59
ORD-000651,UPS,29.62,2-Day,2026-02-05,2026-02-07,Delivered,23.67
ORD-000652,UPS,12.94,Standard,2026-07-19,2026-07-24,Delivered,10.82
ORD-000653,USPS,25.75,2-Day,2026-07-10,2026-07-11,Delivered,15.58
ORD-000654,FedEx,13.43,Ground,2026-02-21,2026-02-24,Delivered,11.84
ORD-000656,FedEx,7.24,Ground,2026-03-06,2026-03-10,Delivered,3.63
ORD-000657,UPS,10.51,2-Day,2026-04-24,2026-04-26,Delivered,2.67
ORD-000658,FedEx,11.61,Standard,2026-03-12,2026-03-18,Delivered,8.04
ORD-000659,USPS,9.62,Ground,2026-05-13,2026-05-16,Delivered,8.58
ORD-000660,USPS,9.61,Ground,2026-02-10,2026-02-14,Delivered,8.57
ORD-000661,USPS,9.7,Standard,2026-04-23,2026-04-30,Delivered,8.76
ORD-000662,USPS,23.89,Ground,2026-06-06,2026-06-09,Delivered,38.31
ORD-000663,UPS,28.34,2-Day,2026-07-15,2026-07-16,In Transit,21.95
ORD-000664,FedEx,11.87,Standard,2026-02-13,2026-02-21,Delivered,13.27
ORD-000665,UPS,12.85,Ground,2026-06-12,2026-06-17,Delivered,10.62
ORD-000666,UPS,12.98,Ground,2026-07-17,2026-07-24,Delivered,10.9
ORD-000667,UPS,14.3,Standard,2026-07-17,2026-07-22,Delivered,18.34
ORD-000668,UPS,12.81,Ground,2026-03-10,2026-03-13,Delivered,10.55
ORD-000669,UPS,15.35,Ground,2026-06-30,2026-07-03,Delivered,20.52
ORD-000671,FedEx,14.61,Standard,2026-07-16,2026-07-22,Delivered,14.29
ORD-000672,FedEx,26.24,Standard,2026-04-25,2026-04-30,Delivered,38.52
ORD-000673,UPS,16.03,2-Day,2026-06-26,2026-06-27,Delivered,10.09
ORD-000674,UPS,16.52,Ground,2026-02-15,2026-02-18,In Transit,22.96
ORD-000675,FedEx,9.99,Ground,2026-06-30,2026-07-03,Delivered,4.66
ORD-000676,UPS,8.78,Standard,2026-04-02,2026-04-07,Delivered,6.83
ORD-000677,FedEx,22.47,Standard,2026-02-23,2026-02-28,Delivered,35.36
ORD-000678,UPS,15.08,Standard,2026-02-19,2026-02-23,Delivered,19.95
ORD-000679,USPS,16.73,Ground,2026-06-17,2026-06-24,Delivered,15.77
ORD-000680,USPS,34.51,Standard,2026-07-12,2026-07-19,Delivered,44.71
ORD-000682,UPS,12.9,Standard,2026-04-29,2026-05-04,Delivered,10.73
ORD-000683,FedEx,16.51,Standard,2026-04-26,2026-05-03,Delivered,22.93
ORD-000684,UPS,17.03,Ground,2026-06-23,2026-06-28,Delivered,24.02
ORD-000685,FedEx,20.21,Standard,2026-05-17,2026-05-21,Delivered,30.64
ORD-000686,USPS,7.51,Ground,2026-02-06,2026-02-11,In Transit,4.19
ORD-000687,FedEx,12.88,Ground,2026-04-16,2026-04-21,Delivered,10.68
ORD-000688,USPS,12.28,Ground,2026-03-15,2026-03-19,Delivered,14.12
ORD-000689,UPS,20.05,Standard,2026-05-17,2026-05-22,Delivered,30.32
ORD-000690,FedEx,19.94,2-Day,2026-07-30,2026-07-31,Delivered,15.34
ORD-000691,UPS,17.04,Ground,2026-05-13,2026-05-16,Delivered,24.05
ORD-000692,USPS,9.6,Ground,2026-03-06,2026-03-10,Delivered,3.85
ORD-000693,UPS,18.66,2-Day,2026-05-12,2026-05-15,Delivered,8.93
ORD-000694,USPS,31.87,2-Day,2026-03-15,2026-03-16,Delivered,26.69
ORD-000695,USPS,15.85,2-Day,2026-04-02,2026-04-04,Delivered,9.84
